nm_id;advert_id;цвет;действие;причина;ставка_₽;маржа_live_%;ДРР_профиля_%;ДРР_потолок_%;расход_₽;выручка_ВСЯ_₽;выручка_органика_₽;заказы_всего;заказы_реклама;заказы_органика;заказы_прошлая_неделя;в_корзину;показы_рекл;клики_рекл;открытия_всего;орг_позиция
435042275;35512936;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.0;;15.0;0.00;0;0;0;0;0;0;0;57;0;0;
867190558;35504537;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.4;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
323110641;36460888;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.1;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
323339668;35509833;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.6;;0.6;0.00;0;0;0;0;0;0;0;1;0;0;
490451287;35495292;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;38.6;;13.6;0.00;0;0;0;0;0;0;0;1;0;0;
871739152;35506296;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;39.6;;14.6;0.00;0;0;0;0;0;0;0;3;0;0;
886359776;36458352;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.6;;0.6;0.00;0;0;0;0;0;0;0;1;0;0;
860493495;35505545;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.4;;2.4;0.00;0;0;0;0;0;0;0;1;0;0;
313185180;36459301;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.0;;11.0;0.00;0;0;0;0;0;0;0;6;0;0;
885307255;35502200;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.7;;0.7;0.00;0;0;0;0;0;0;0;12;0;0;
912704312;35500111;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.0;;5.0;0.00;0;0;0;0;0;0;0;2;0;0;
884794975;35502769;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.5;;8.5;0.00;0;0;0;0;0;0;0;1;0;0;
323312826;35499196;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.8;;8.8;0.00;0;0;0;0;0;0;0;1;0;0;
881430944;35503414;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;16.9;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
865727216;35501028;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;26.3;;1.3;0.00;0;0;0;0;0;0;0;3;0;0;
880170810;35504156;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.9;;5.9;0.00;0;0;0;0;0;0;0;10;0;0;
313191272;35508987;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;17.9;;0.0;0.00;0;0;0;0;0;0;0;6;0;0;
871680131;35507256;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.9;;0.0;0.00;0;0;0;0;0;0;0;4;0;0;
323168787;36459301;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;43.5;;18.5;0.00;0;0;0;0;0;0;0;1;0;0;
313183825;35505545;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.1;;5.1;0.00;0;0;0;0;0;0;0;6;0;0;
915917496;35498671;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.8;;9.8;0.00;0;0;0;0;0;0;0;7;0;0;
323193709;36459468;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.9;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
324979866;36459301;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.1;;0.0;0.00;0;0;0;0;0;0;0;20;0;1;
869220283;35505900;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;17.8;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
797534827;35512317;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.4;;0.0;0.00;0;0;0;0;0;0;0;5;0;1;
323108659;36460596;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.0;;8.0;0.00;0;0;0;0;0;0;0;1;0;0;
872308763;35506296;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;35.3;;10.3;0.00;0;0;0;0;0;0;0;5;0;0;
887717793;35501509;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.1;;2.1;0.00;0;0;0;0;0;0;0;6;0;1;
882837758;35503146;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.6;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
869286102;35507605;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.2;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
865519375;35508061;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.5;;5.5;0.00;0;0;0;0;0;0;0;2;0;0;
887074228;35501683;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.8;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
871025553;35507605;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.3;;0.0;0.00;0;0;0;0;0;0;0;6;0;0;
313188483;35513872;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;15.7;;0.0;0.00;0;0;0;0;0;0;0;12;0;0;
912929331;35499491;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.1;;2.1;0.00;0;0;0;0;0;0;0;6;0;0;
923587435;35497681;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;42.2;;17.2;0.00;0;0;0;0;0;0;0;3;0;0;
434791307;35512317;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.9;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
885352903;35502200;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.4;;0.0;0.00;0;0;0;0;0;0;0;4;0;0;
887694311;35501509;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.6;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
912963609;35499491;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;39.3;;14.3;0.00;0;0;0;0;0;0;0;1;0;0;
883194992;35503146;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.8;;0.0;0.00;0;0;0;0;0;0;0;4;0;0;
877927656;35504951;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;48.9;;23.9;0.00;0;0;0;0;0;0;0;3;0;0;
1010911984;36462624;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;31.5;;6.5;0.00;0;0;0;0;0;0;0;18;0;0;
323222520;35513491;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.2;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
871049206;35507605;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.6;;2.6;0.00;0;0;0;0;0;0;0;2;0;0;
324986284;35514511;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.8;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
313212398;35510132;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.7;;0.0;0.00;0;0;0;0;0;0;0;30;0;1;
886420063;35500638;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;35.2;;10.2;0.00;0;0;0;0;0;0;0;4;0;0;
880261723;35504156;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.1;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
861545214;35501509;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.1;;5.1;0.00;0;0;0;0;0;0;0;1;0;0;
883375324;35502978;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;15.8;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
881827977;35503414;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;16.9;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
874766016;35505238;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;35.1;;10.1;0.00;0;0;0;0;0;0;0;7;0;0;
915248999;35498839;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;37.2;;12.2;0.00;0;0;0;0;0;0;0;8;0;0;
876874874;35497479;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.7;;0.7;0.00;0;0;0;0;0;0;0;1;0;0;
880643039;35503784;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.7;;8.7;0.00;0;0;0;0;0;0;0;3;0;0;
880190576;35504156;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;28.7;;3.7;0.00;0;0;0;0;0;0;0;3;0;0;
323270329;36459075;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.6;;0.0;0.00;0;0;0;0;0;0;0;8;0;0;
324992779;35512642;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.6;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
323299552;35513180;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.1;;8.1;0.00;0;0;0;0;0;0;0;1;0;0;
434720494;35508987;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;43.3;;18.3;0.00;0;0;0;0;0;0;0;6;0;0;
873375308;35505545;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.6;;0.6;0.00;0;0;0;0;0;0;0;1;0;0;
862507346;35509256;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;17.6;;0.0;0.00;0;0;0;0;0;0;0;5;0;0;
437416745;35510132;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;38.4;;13.4;0.00;0;0;0;0;0;0;0;3;0;0;
435043321;35509833;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.0;;11.0;0.00;0;0;0;0;0;0;0;4;0;0;
323114774;35509833;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.5;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
878686381;35504537;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.1;;9.1;0.00;0;0;0;0;0;0;0;2;0;0;
873366565;35505545;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.6;;0.6;0.00;0;0;0;0;0;0;0;2;0;0;
885120009;35502769;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.9;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
870451345;35500638;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.2;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
915909458;35498671;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;28.3;;3.3;0.00;0;0;0;0;0;0;0;2;0;1;
323298569;36459894;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.5;;8.5;0.00;0;0;0;0;0;0;0;1;0;0;
878645599;35504951;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.1;;9.1;0.00;0;0;0;0;0;0;0;3;0;0;
323182315;36459301;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.5;;5.5;0.00;0;0;0;0;0;0;0;2;0;0;
883286896;35502978;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.7;;2.7;0.00;0;0;0;0;0;0;0;1;0;0;
883266292;35502978;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.6;;8.6;0.00;0;0;0;0;0;0;0;2;0;0;
876894328;35497479;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.7;;0.7;0.00;0;0;0;0;0;0;0;10;0;0;
865089187;35508404;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.4;;15.4;0.00;0;0;0;0;0;0;0;1;0;0;
323177919;35512642;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.3;;2.3;0.00;0;0;0;0;0;0;0;1;0;0;
874425324;35505545;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.9;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
355488328;36460596;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;17.9;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
865604724;35508061;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.2;;0.0;0.00;0;0;0;0;0;0;0;5;0;0;
324994098;35500111;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.7;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
880273660;35504156;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.8;;11.8;0.00;0;0;0;0;0;0;0;9;0;0;
885433142;35497479;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;35.7;;10.7;0.00;0;0;0;0;0;0;0;16;0;0;
860432647;35501028;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.8;;8.8;0.00;0;0;0;0;0;0;0;1;0;0;
912816932;35500111;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.0;;11.0;0.00;0;0;0;0;0;0;0;1;0;0;
850706065;35509833;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.4;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
861659600;35509256;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.9;;0.0;0.00;0;0;0;0;0;0;0;11;0;0;
323107552;35510132;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;38.1;;13.1;0.00;0;0;0;0;0;0;0;2;0;2;
435044215;35505900;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.4;;11.4;0.00;0;0;0;0;0;0;0;3;0;0;
324980192;36459075;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;35.0;;10.0;0.00;0;0;0;0;0;0;0;2;0;0;
865508488;35508061;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.1;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
923585280;35497681;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;46.3;;21.3;0.00;0;0;0;0;0;0;0;1;0;0;
886664953;35501886;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;29.6;;4.6;0.00;0;0;0;0;0;0;0;3;0;0;
323303699;35499196;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.5;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
313183756;35495292;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;29.2;;4.2;0.00;0;0;0;0;0;0;0;2;0;0;
313184808;36460596;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.8;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
313185098;36459468;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.6;;5.6;0.00;0;0;0;0;0;0;0;15;0;1;
324987601;35513872;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.4;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
323231251;36463324;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.3;;0.3;0.00;0;0;0;0;0;0;0;1;0;0;
313197367;36460596;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;38.4;;13.4;0.00;0;0;0;0;0;0;0;10;0;0;
323199147;36459894;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.4;;8.4;0.00;0;0;0;0;0;0;0;4;0;1;
882135055;35503414;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.4;;11.4;0.00;0;0;0;0;0;0;0;3;0;0;
877213501;35505238;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.8;;2.8;0.00;0;0;0;0;0;0;0;1;0;0;
883490420;35502978;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;15.7;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
497232077;35508987;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;39.7;;14.7;0.00;0;0;0;0;0;0;0;32;0;2;
884769052;35502769;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.5;;8.5;0.00;0;0;0;0;0;0;0;1;0;0;
323174005;35514926;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.8;;5.8;0.00;0;0;0;0;0;0;0;1;0;0;
883263381;35503146;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.3;;9.3;0.00;0;0;0;0;0;0;0;11;0;0;
313183571;35509833;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;49.8;;24.8;0.00;0;0;0;0;0;0;0;5;0;7;
912869580;35499393;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;29.2;;4.2;0.00;0;0;0;0;0;0;0;1;0;0;
867206999;35507796;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;29.5;;4.5;0.00;0;0;0;0;0;0;0;5;0;0;
323194943;36459468;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.4;;8.4;0.00;0;0;0;0;0;0;0;1;0;0;
871067035;35507605;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.8;;0.0;0.00;0;0;0;0;0;0;0;7;0;0;
881315270;35500638;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;16.5;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
872430562;36458352;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.0;;15.0;0.00;0;0;0;0;0;0;0;2;0;0;
872313895;35506296;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;35.3;;10.3;0.00;0;0;0;0;0;0;0;9;0;0;
915313979;35498621;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;29.7;;4.7;0.00;0;0;0;0;0;0;0;14;0;0;
324972293;36459894;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.6;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
887708324;35501509;🟡 жёлтый;держим;в KPI, заказов нет — наблюдаем;7.30;27.8;;2.8;21.90;0;0;0;0;0;0;1;86;3;3;
872377433;35505900;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;28.4;;3.4;0.00;0;0;0;0;0;0;0;4;0;0;
923491770;35497681;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.9;;9.9;0.00;0;0;0;0;0;0;0;4;0;0;
323282985;35515230;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.3;;8.3;0.00;0;0;0;0;0;0;0;2;0;0;
873435583;35498462;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;28.2;;3.2;0.00;0;0;0;0;0;0;0;2;0;0;
886304638;36458352;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.8;;8.8;0.00;0;0;0;0;0;0;0;2;0;0;
873361046;35505545;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.6;;0.6;0.00;0;0;0;0;0;0;0;1;0;0;
863320649;35508624;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.5;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
313183523;35510132;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;39.5;;14.5;0.00;0;0;0;0;0;0;0;3;0;1;
873454993;35504156;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;23.8;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
323109137;35510132;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.5;;0.0;0.00;0;0;0;0;0;0;0;33;0;0;
860016132;35509529;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.1;;5.1;0.00;0;0;0;0;0;0;0;4;0;0;
313190482;35510132;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.5;;11.5;0.00;0;0;0;0;0;0;0;14;0;0;
485560295;35498926;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.4;;0.0;0.00;0;0;0;0;0;0;0;5;0;0;
313084412;36462624;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;39.2;;14.2;0.00;0;0;0;0;0;0;0;34;0;1;
887372429;35501509;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.7;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
862565636;35508987;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;16.6;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
915242202;35498839;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;37.2;;12.2;0.00;0;0;0;0;0;0;0;2;0;0;
879518200;35504537;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.2;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
883225500;35503146;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;15.3;;0.0;0.00;0;0;0;0;0;0;0;6;0;0;
323151353;35508987;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;35.7;;10.7;0.00;0;0;0;0;0;0;0;12;0;1;
871116565;35507256;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.2;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
915033010;35498839;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;21.8;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
860502838;35505545;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.6;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
882861552;35503146;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.0;;0.0;0.00;0;0;0;0;0;0;0;10;0;2;
880193160;35504156;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;28.7;;3.7;0.00;0;0;0;0;0;0;0;1;0;0;
885300513;35502200;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;17.4;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
869083158;35507796;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;35.6;;10.6;0.00;0;0;0;0;0;0;0;4;0;0;
887707756;35501509;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.2;;0.0;0.00;0;0;0;0;0;0;0;3;0;0;
877252690;35498621;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.5;;15.5;0.00;0;0;0;0;0;0;0;1;0;0;
865408730;35508404;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.4;;11.4;0.00;0;0;0;0;0;0;0;2;0;0;
323107548;35510132;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;38.1;;13.1;0.00;0;0;0;0;0;0;0;2;0;2;
859961054;35509529;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;19.9;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
884131195;35502769;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.3;;0.3;0.00;0;0;0;0;0;0;0;1;0;0;
887159973;35501683;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;30.8;;5.8;0.00;0;0;0;0;0;0;0;4;0;0;
323258917;35514511;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;25.3;;0.3;0.00;0;0;0;0;0;0;0;1;0;0;
877814269;35504951;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;29.5;;4.5;0.00;0;0;0;0;0;0;0;1;0;0;
323113144;36459468;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;35.4;;10.4;0.00;0;0;0;0;0;0;0;2;0;1;
869288911;35507605;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.2;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
915910869;35498671;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;36.3;;11.3;0.00;0;0;0;0;0;0;0;2;0;0;
913006134;35498621;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.6;;2.6;0.00;0;0;0;0;0;0;0;10;0;0;
323200226;36459468;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;31.2;;6.2;0.00;0;0;0;0;0;0;0;2;0;0;
884652814;35502769;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;33.5;;8.5;0.00;0;0;0;0;0;0;0;1;0;0;
323266456;36460888;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;31.9;;6.9;0.00;0;0;0;0;0;0;0;3;0;0;
883291315;35501028;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;15.5;;0.0;0.00;0;0;0;0;0;0;0;2;0;0;
313184985;36462624;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;45.5;;20.5;0.00;0;0;0;0;0;0;1;7;0;4;
343261874;35511919;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;22.6;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
886583186;35501886;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;29.8;;4.8;0.00;0;0;0;0;0;0;0;1;0;0;
912914507;35499128;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;50.0;;25.0;0.00;0;0;0;0;0;0;0;6;0;0;
324989443;36463324;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;20.4;;0.0;0.00;0;0;0;0;0;0;0;4;0;1;
982281057;36462835;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;32.5;;7.5;0.00;0;0;0;0;0;0;0;15;0;0;
323107974;35510132;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;34.4;;9.4;0.00;0;0;0;0;0;0;0;11;0;0;
915925102;35498671;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;31.2;;6.2;0.00;0;0;0;0;0;0;0;4;0;1;
887210477;35501509;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;24.5;;0.0;0.00;0;0;0;0;0;0;0;1;0;0;
881867117;35503414;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;27.0;;2.0;0.00;0;0;0;0;0;0;0;13;0;0;
323338097;35497916;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;40.6;;15.6;0.00;0;0;0;0;0;0;0;3;0;0;
872366889;35506296;🟡 жёлтый;держим;ставка не тратится: показы есть, кликов нет;7.30;52.0;;27.0;0.00;0;0;0;0;0;0;0;14;0;0;
