sku,offer_id,name,card_dims,card_vol,real_vol,delta_l,suppliers,qty90,revenue90,stock,loss90
1153214483,0411,"Картридж C9720A для принтеров HP и Color LaserJet 4600, LJ 4610, LJ 46",200x370x150,11.1,11.8,-0.7,rapid;sakura,0,0,0,0
930607954,0365,"Картриджи Q7560-Q7563A для принтеров HP Color LaserJet 2700, LJ 3000",360x340x280,34.272,,,,0,0,0,0
1153214460,0372,"Картриджи C9720A-C9723A для принтеров HP Color LaserJet 4600, LJ 4610,",360x340x280,34.272,,,,0,0,0,0
1153224507,0405,"Картридж Q7582A для принтеров HP Color LaserJet 3800, LJ CP3505 желтый",200x370x150,11.1,11.322,-0.222,cactus;sakura,0,0,0,0
1158623081,0415,"Картридж C3903A для принтеров HP и LaserJet 5MP, LJ 5P, LJ 6MP, LJ 6P ",200x370x150,11.1,8.0,3.1,rapid,0,0,0,0
930613633,0403,"Картридж Q7563A для принтеров HP и Color LaserJet 2700, LJ 3000 пурпур",200x370x150,11.1,11.025,0.075,rapid,0,0,0,0
930614216,0384,Картридж CB403A для принтеров HP и Color LaserJet CP4005 пурпурный,200x370x150,11.1,15.675,-4.575,cactus;rapid;sakura,0,0,0,0
930609141,5324,"Картридж EP-87 для принтеров Canon и i-SENSYS LBP5200, ImageClass MF81",200x370x150,11.1,,,,0,0,0,0
1153214475,0354,"Картриджи Q2670A-Q2671A для принтеров HP Color LaserJet 3500, LJ 3550",360x340x280,34.272,,,,0,0,0,0
863431732,0375,"Картриджи 716 для принтеров Canon i-SENSYS LBP-5050, MF-8030CN, MF8040",360x340x280,34.272,,,,4,22297,0,0
930609746,0381,Картридж CB400A для принтеров HP и Color LaserJet CP4005 черный,200x370x150,11.1,15.675,-4.575,cactus;rapid;sakura,0,0,0,0
863431665,0371,"Картриджи CE320A-CE323A для принтеров cm1415fn, cp1525n",360x340x280,34.272,,,,6,53392,0,0
863431671,0358,"Картриджи Q6000A-Q6003A для принтеров HP Color LaserJet 1600, LJ 2600,",360x340x280,34.272,,,,8,169588,0,0
930609328,0402,"Картридж Q7562A для принтеров HP и Color LaserJet 2700, LJ 3000 желтый",200x370x150,11.1,11.025,0.075,rapid,0,0,0,0
930607878,0407,"Картридж CE260X для принтеров HP Color LaserJet CP4025, LJ CP4525 черн",200x370x150,11.1,13.59,-2.49,cactus;rapid;sakura,0,0,0,0
930609908,0389,Картридж Q2681A для принтеров HP и Color LaserJet 3700 голубой,200x370x150,11.1,12.319,-1.219,rapid,0,0,0,0
1155648903,0361,Картридж CF032A для принтеров HP и Color LJ CM4540 желтый,200x370x150,11.1,13.0,-1.9,rapid,0,0,0,0
1158623006,0363,Картриджи CE264X-CF031A-CF033A для принтеров HP Color LJ CM4540,360x340x280,34.272,,,,0,0,0,0
930609637,0366,"Картриджи CE250X-CE253A для принтеров HP Color LaserJet CM3530, LJ CP3",360x340x280,34.272,,,,2,38485,0,0
930609339,0364,Картриджи Q6470A-Q6473A для принтеров HP Color LaserJet 3600,360x340x280,34.272,,,,0,0,0,0
1153214505,0397,Картридж Q5951A для принтеров HP и Color LaserJet 4700 голубой,200x370x150,11.1,14.28,-3.18,cactus;rapid,1,15119,0,0
930609764,0410,"Картридж CE263A для принтеров HP Color LaserJet CP4025, LJ CP4525 пурп",200x370x150,11.1,13.55,-2.45,cactus;rapid;sakura,0,0,0,0
930609708,0351,"Картриджи CE400X-CE403A для принтеров HP LJ M551dn, LJ-M551n, LJM551xh",360x340x280,34.272,,,,1,17924,0,0
930607254,0352,"Картриджи CC530A-CC533A для принтеров HP Color LaserJet CM2320fx, LJ C",360x340x280,34.272,,,,1,10865,0,0
863431299,0373,"Картриджи C9730A-C9733A для принтеров HP Color LaserJet 5500, LJ 5550",360x340x280,34.272,,,,1,42681,0,0
1153214702,0388,"Картридж Q2673A для принтеров HP Color LaserJet 3500, LJ 3550, LJ 3700",200x370x150,11.1,12.859,-1.759,rapid;sakura,0,0,0,0
930607190,0393,"Картридж Q3961A для принтеров HP и Color LaserJet 2550L, LJ 2820, LJ 2",200x370x150,11.1,6.057,5.043,rapid,0,0,0,0
930607134,0382,Картридж CB401A для принтеров HP и Color LaserJet CP4005 голубой,200x370x150,11.1,15.675,-4.575,cactus;rapid;sakura,0,0,0,0
1153214680,0414,"Картридж C9723A для принтеров HP и Color LaserJet 4600, LJ 4610, LJ 46",200x370x150,11.1,11.342,-0.242,rapid,0,0,0,0
1153214731,0412,"Картридж C9721A для принтеров HP и Color LaserJet 4600, LJ 4610, LJ 46",200x370x150,11.1,11.342,-0.242,rapid,0,0,0,0
1153214608,0360,Картридж CF031A для принтеров HP и Color LJ CM4540 голубой,200x370x150,11.1,13.0,-1.9,rapid,0,0,0,0
930609501,5322,"Картридж EP-87 для принтеров Canon и i-SENSYS LBP5200, ImageClass MF81",200x370x150,11.1,,,,0,0,0,0
1153214708,0396,Картридж Q5950A для принтеров HP Color LaserJet 4700 черный,200x370x150,11.1,14.28,-3.18,cactus;rapid,0,0,0,0
1153214616,0398,Картридж Q5952A для принтеров HP и Color LaserJet 4700 желтый,200x370x150,11.1,14.28,-3.18,cactus;rapid,1,15119,0,0
906874651,0417,"Картридж C8061X для принтеров HP LaserJet 4000, LJ 4050, LJ 4100, LJ-4",200x370x150,11.1,18.497,-7.397,cactus;rapid,0,0,0,0
1153214682,0362,Картридж CF033A для принтеров HP и Color LJ CM4540 пурпурный,200x370x150,11.1,13.0,-1.9,rapid,0,0,0,0
930609193,0367,"Картриджи CE260X-CE263A для принтеров HP Color LaserJet CP4025, LJ CP4",360x340x280,34.272,,,,0,0,0,0
930609123,0395,"Картридж Q3963A для принтеров HP и Color LaserJet 2550L, LJ 2820, LJ 2",200x370x150,11.1,6.057,5.043,rapid,0,0,0,0
930609853,0369,Картриджи CE270A-CE273A для принтеров HP Color LaserJet CP5520,360x340x280,34.272,,,,1,30566,0,0
1155648965,0409,"Картридж CE262A для принтеров HP Color LaserJet CP4025, LJ CP4525 желт",200x370x150,11.1,14.363,-3.263,cactus;rapid;sakura,0,0,0,0
1153214812,0413,"Картридж C9722A для принтеров HP и Color LaserJet 4600, LJ 4610, LJ 46",200x370x150,11.1,11.342,-0.242,rapid,0,0,0,0
930609786,0374,Картриджи 707 для принтеров Canon i-SENSYS LBP-5000,360x340x280,34.272,,,,0,0,0,0
930613934,0383,Картридж CB402A для принтеров HP Color LaserJet CP4005 желтый,200x370x150,11.1,15.675,-4.575,cactus;rapid;sakura,0,0,0,0
1153216106,0391,Картридж Q2683A для принтеров HP и Color LaserJet 3700 пурпурный,200x370x150,11.1,12.319,-1.219,rapid,0,0,0,0
930608577,0416,"Картридж C4127X для принтеров HP LaserJet 4000, LJ 4050, LBP-52X черны",200x370x150,11.1,11.425,-0.325,cactus;rapid,0,0,0,0
930609160,5321,"Картридж EP-87 для принтеров Canon и i-SENSYS LBP5200, ImageClass MF81",200x370x150,11.1,,,,0,0,0,0
930609724,0401,"Картридж Q7561A для принтеров HP и Color LaserJet 2700, LJ 3000 голубо",200x370x150,11.1,11.025,0.075,rapid,0,0,0,0
863431676,0368,"Картриджи CE740A-CE743A для принтеров HP LaserJet CP5220, LJ-CP5225",360x340x280,34.272,,,,14,414817,0,0
1153226503,0406,"Картридж Q7583A для принтеров HP Color LaserJet 3800, LJ CP3505 пурпур",200x370x150,11.1,11.678,-0.578,cactus;sakura,0,0,0,0
930607931,0356,"Картриджи Q3960A-Q3963A для принтеров HP Color LaserJet 2550L, LJ 2820",360x340x280,34.272,,,,0,0,0,0
1153226483,0390,Картридж Q2682A для принтеров HP и Color LaserJet 3700 желтый,200x370x150,11.1,12.319,-1.219,rapid,0,0,0,0
1153226568,0355,Картриджи Q2681A-Q2683A для принтеров HP Color LaserJet 3700,360x340x280,34.272,,,,0,0,0,0
930609879,0394,"Картридж Q3962A для принтеров HP и Color LaserJet 2550L, LJ 2820, LJ 2",200x370x150,11.1,7.14,3.96,rapid;sakura,0,0,0,0
930609090,5323,"Картридж EP-87 для принтеров Canon и i-SENSYS LBP5200, ImageClass MF81",200x370x150,11.1,,,,0,0,0,0
930607327,0379,"Картридж C9730A для принтеров HP и Color LaserJet 5500, LJ 5550 черный",500x160x270,21.6,19.658,1.942,cactus;rapid;sakura;изи,0,0,0,0
1153215003,0385,"Картридж Q2670A для принтеров HP и Color LaserJet 3500, LJ 3550, LJ 37",200x370x150,11.1,12.859,-1.759,rapid;sakura,0,0,0,0
1153216167,0386,"Картридж Q2671A для принтеров HP и Color LaserJet 3500, LJ 3550, LJ 37",200x370x150,11.1,12.859,-1.759,rapid,0,0,0,0
930607282,0408,"Картридж CE261A для принтеров HP Color LaserJet CP4025, LJ CP4525 голу",200x370x150,11.1,12.859,-1.759,cactus;rapid;sakura,0,0,0,0
1158623132,0404,"Картридж Q7581A для принтеров HP Color LaserJet 3800, LJ CP3505 голубо",200x370x150,11.1,11.1,0.0,cactus;sakura,0,0,0,0
1153215189,0357,Картриджи Q5950A-Q5953A для принтеров HP Color LaserJet 4700,360x340x280,34.272,,,,0,0,0,0
1153215482,0387,"Картридж Q2672A для принтеров HP и Color LaserJet 3500, LJ 3550, LJ 37",200x370x150,11.1,12.859,-1.759,rapid;sakura,0,0,0,0
1153215379,0399,Картридж Q5953A для принтеров HP и Color LaserJet 4700 пурпурный,200x370x150,11.1,14.28,-3.18,cactus;rapid,0,0,0,0
930607162,0400,"Картридж Q7560A для принтеров HP и Color LaserJet 2700, LJ 3000 черный",200x370x150,11.1,11.025,0.075,rapid,0,0,0,0
1153215542,0419,"Картридж 92298X для принтеров Canon и EP-E, EX, LBP 1260, LJ 4, LJ 4M ",200x370x150,11.1,,,,0,0,0,0
930609319,0449,"Картридж BCI-6PC для принтеров Canon и BJ-F850, BJ F860, BJF870, BJ-F8",80x100x50,0.4,0.113,0.287,cactus,0,0,0,0
1158623091,0422,"Картридж C4193A для принтеров HP и LaserJet 4500, LJ 4550 пурпурный",200x370x150,11.1,,,,0,0,0,0
930607229,0440,Картридж 723Y для принтеров Canon и i-SENSYS LBP-7750Cdn желтый,200x370x150,11.1,6.419,4.681,sakura,0,0,0,0
930617496,0444,"Картридж C-EXV12 для принтеров Canon IR-3570, iR-4570 черный",200x370x150,11.1,4.567,6.533,cactus,0,0,0,0
863432286,0447,"Картридж BCI-3EY для принтеров Canon BJ-F300, BJ F600, BJC-3000, BJC30",80x100x50,0.4,,,,0,0,0,0
930608599,0442,"Картридж FX-3 для принтеров Canon и FAX-L200, FAX L240, FAXL250, FAX-L",200x370x150,11.1,5.123,5.977,cactus,0,0,0,0
1153215466,0427,"Картридж 20 для принтеров HP и APOLLO P2100, APOLLO P2200, Deskjet 600",80x100x50,0.4,,,,0,0,0,0
930626048,0441,Картридж 723M для принтеров Canon i-SENSYS LBP-7750Cdn пурпурный,200x370x150,11.1,6.464,4.636,sakura,0,0,0,0
863432275,0450,"Картридж BCI-6PM для принтеров Canon BJ-F850, BJ F860, BJF870, BJ-F870",80x100x50,0.4,0.113,0.287,cactus,0,0,0,0
930620738,0438,Картридж 723BK для принтеров Canon i-SENSYS LBP-7750Cdn черный,200x370x150,11.1,6.393,4.707,sakura,0,0,0,0
1153215411,0445,"Картридж FX-8 для принтеров Canon и PC-D300, PC D320, PCD323, PC-D340,",200x370x150,11.1,,,,0,0,0,0
930617679,0443,"Картридж C-EXV3 для принтеров Canon и iR-2200, iR 2220i, iR2800, iR-33",200x370x150,11.1,5.175,5.925,sakura,0,0,0,0
930616090,0439,Картридж 723C для принтеров Canon и i-SENSYS LBP-7750Cdn голубой,200x370x150,11.1,6.614,4.486,sakura,0,0,0,0
930616817,0435,"Картридж C-EXV11 для принтеров Canon iR-2230, iR 2270, iR2870, iR-3025",200x370x150,11.1,4.737,6.363,cactus;sakura;изи,0,0,0,0
863431835,0451,"Картридж BCI-6BK для принтеров Canon и BJ-F850, BJ F860, BJF870, BJ-F8",80x100x50,0.4,0.139,0.261,cactus;изи,0,0,0,0
1153215824,0421,"Картридж C4192A для принтеров HP и LaserJet 4500, LJ 4550 голубой",200x370x150,11.1,,,,0,0,0,0
1153216275,0420,"Картридж C4191A для принтеров HP и LaserJet 4500, LJ 4550 черный",200x370x150,11.1,,,,0,0,0,0
930607642,0433,"Картридж 10 для принтеров HP Business InkJet 2000c, InkJet 2500c, DJ C",36x86x150,0.464,,,,0,0,0,0
1153215444,0428,"Картридж 29 для принтеров HP и Deskjet 690c, Deskjet 691c, Officejet 5",80x100x50,0.4,,,,0,0,0,0
1153226125,0423,"Картридж C4194A для принтеров HP и LaserJet 4500, LJ 4550 желтый",200x370x150,11.1,,,,0,0,0,0
1153216251,0460,"Фотобарабан S051099 DU для принтеров Epson AcuLaser EPL-6200, M1200 че",200x370x150,11.1,,,,1,4683,0,0
1153215837,0483,"Картридж T040 для принтеров Epson и Stylus C62, Stylus CX3200 черный",80x100x50,0.4,,,,0,0,0,0
930608737,0485,Картридж T013 Epson черный совместимый,80x100x50,0.4,,,,0,0,0,0
906874668,0474,"Картридж S050629 для принтеров Epson AcuLaser 2900, CX29 голубой",200x370x150,11.1,,,,0,0,0,0
1158623062,0462,"Картридж S050097 для принтеров Epson и AcuLaser C1900S, C900 желтый",200x370x150,11.1,,,,0,0,0,0
930626003,0475,"Картридж S050628 для принтеров Epson AcuLaser 2900, CX29 пурпурный",200x370x150,11.1,,,,0,0,0,0
1158623152,0464,"Картридж S050099 для принтеров Epson и AcuLaser C1900S, C900 голубой",200x370x150,11.1,,,,0,0,0,0
930608713,0467,"Картридж S050189 для принтеров Epson AcuLaser C1100, CX11N, CX11NF гол",200x370x150,11.1,2.884,8.216,cactus;sakura,0,0,0,0
1158623148,0469,"Картридж S050614 для принтеров Epson и AcuLaser 1700, 1750, X17 черный",200x370x150,11.1,,,,0,0,0,0
1153215899,0470,"Картридж S050611 для принтеров Epson и AcuLaser 1700, 1750, X17 желтый",200x370x150,11.1,,,,0,0,0,0
1153215802,0471,"Картридж S050612 для принтеров Epson AcuLaser 1700, 1750, X17 пурпурны",200x370x150,11.1,,,,0,0,0,0
1153215963,0484,"Картридж T041 для принтеров Epson и Stylus C62, Stylus CX3200 цветной",80x100x50,0.4,,,,0,0,0,0
1153216202,0488,Картридж T067 для принтеров Epson и Stylus C48 цветной,80x100x50,0.4,,,,0,0,0,0
863431965,0481,Картридж T036 Epson черный совместимый,80x100x50,0.4,,,,1,1068,0,0
863431156,0490,Картридж DS T0442 Epson голубой совместимый,80x100x50,0.4,,,,1,427,0,0
863432023,0491,"Картридж T0443 для принтеров Epson и Stylus C64, Stylus C66 пурпурный",80x100x50,0.4,,,,0,0,0,0
1153216099,0459,"Картридж S050226 для принтеров Epson AcuLaser 2600N, C2600N желтый",200x370x150,11.1,,,,0,0,0,0
1153216026,0468,"Картридж S050190 для принтеров Epson AcuLaser C1100, CX11N, CX11NF чер",200x370x150,11.1,2.884,8.216,cactus,0,0,0,0
1153216296,0472,"Картридж S050613 для принтеров Epson AcuLaser 1700, 1750, X17 голубой",200x370x150,11.1,,,,0,0,0,0
1153216113,0457,"Картридж S050228 для принтеров Epson AcuLaser 2600N, C2600N голубой",200x370x150,11.1,,,,0,0,0,0
906874689,0479,Картридж T026 Epson C13T02640110 черный совместимый,80x100x50,0.4,,,,0,0,0,0
906874681,0482,Картридж DS T037 Epson цветной совместимый,80x100x50,0.4,,,,0,0,0,0
930608809,0476,"Картридж S050627 для принтеров Epson AcuLaser 2900, CX29 желтый",200x370x150,11.1,,,,0,0,0,0
930642098,0465,"Картридж S050187 для принтеров Epson AcuLaser C1100, CX11N, CX11NF жел",200x370x150,11.1,2.884,8.216,cactus,0,0,0,0
1153216606,0456,"Картридж S050229 для принтеров Epson AcuLaser 2600N, C2600N черный",200x370x150,11.1,,,,0,0,0,0
930641945,0486,"Картридж T014 для принтеров Epson Stylus Color 480, Stylus 580 цветной",80x100x50,0.4,,,,0,0,0,0
930641631,0466,"Картридж S050188 для принтеров Epson AcuLaser C1100, CX11N, CX11NF пур",200x370x150,11.1,2.884,8.216,cactus;sakura,0,0,0,0
1153216313,0458,"Картридж S050227 для принтеров Epson AcuLaser 2600N, C2600N пурпурный",200x370x150,11.1,,,,0,0,0,0
4450868780,00122,Картридж для HP LaserJet 3390,348x126x163,7.147,15.51,-8.363,cactus;rapid;sakura;изи,0,0,0,0
1153216412,0461,"Картридж S050100 для принтеров Epson и AcuLaser C1900S, C900 черный",200x370x150,11.1,,,,0,0,0,0
863431395,0492,Картридж DS T0444 Epson желтый совместимый,80x100x50,0.4,,,,0,0,0,0
1153216249,0463,"Картридж S050098 для принтеров Epson и AcuLaser C1900S, C900 пурпурный",200x370x150,11.1,,,,0,0,0,0
1153216307,0480,"Картридж T027 для принтеров Epson и Stylus c50, Stylus Photo 810 цветн",80x100x50,0.4,,,,0,0,0,0
930613006,0473,"Картридж S050630 для принтеров Epson AcuLaser 2900, CX29 черный",200x370x150,11.1,,,,0,0,0,0
906874641,0499,Картридж T0553 Epson пурпурный совместимый,80x100x50,0.4,0.128,0.272,cactus;rapid;изи,0,0,0,0
930641869,0503,Фотобарабан E250X22G DU для принтеров Lexmark E250d черный,200x370x150,11.1,14.846,-3.746,sakura,0,0,0,0
906874696,0498,"Картридж T0552 для принтеров Epson и Stylus Photo R240, Stylus Photo R",80x100x50,0.4,0.128,0.272,cactus;rapid;изи,0,0,0,0
1153216199,0504,"Картридж 12A8400 для принтеров Lexmark и E230, E232, E240, E332n, Optr",200x370x150,11.1,17.424,-6.324,rapid,0,0,0,0
906874648,0497,"Картридж T0551 для принтеров Epson и Stylus Photo R240, Stylus Photo R",80x100x50,0.4,0.128,0.272,cactus;rapid;изи,0,0,0,0
1153216564,0501,"Картридж 12036SE для принтеров Lexmark E120, E120n черный",200x370x150,11.1,16.838,-5.738,rapid,0,0,0,0
1153216494,0520,"Картридж 42127406 для принтеров OKI и C3100, C3200, C5100, C5150N, C52",200x370x150,11.1,,,,0,0,0,0
930624797,0506,Картридж E260A21E для принтеров Lexmark E260 черный,200x370x150,11.1,10.929,0.171,rapid;sakura;изи,0,0,0,0
1153216758,0548,"Картридж TK-825K для принтеров Kyocera и KM-3232E, KM C2520, KMC2525E,",200x370x150,11.1,,,,0,0,0,0
1153216389,0508,Картридж 10S0150 для принтеров Lexmark E210 черный,200x370x150,11.1,,,,0,0,0,0
1153216806,0523,"Картридж 42918914 для принтеров OKI и C9600, C9800 пурпурный",200x370x150,11.1,2.034,9.066,cactus,0,0,0,0
930609115,0529,"Фотобарабан KX-FAD86A DU для принтеров Panasonic и KX-FLB813, KX FLB83",200x370x150,11.1,,,,0,0,0,0
930607345,0534,Картридж TK-140 для принтеров Kyocera FS-1100 черный,200x370x150,11.1,5.679,5.421,rapid;sakura,0,0,0,0
1153228103,0540,Картридж TK-520K для принтеров Kyocera и FS-C5015N черный,200x370x150,11.1,,,,0,0,0,0
930641469,0538,"Картридж TK-710 для принтеров Kyocera FS-9130DN, FS-9530DN черный",200x370x150,11.1,19.294,-8.194,cactus;rapid;sakura;изи,1,5005,0,0
1158623085,0507,"Картридж 64016HE для принтеров Lexmark T640, T642 черный",200x370x150,11.1,,,,0,0,0,0
1153216727,0517,"Картридж 42127408 для принтеров OKI и C3100, C3200, C5100, C5150N, C52",200x370x150,11.1,,,,0,0,0,0
1153216784,0524,"Картридж 42918913 для принтеров OKI и C9600, C9800 желтый",200x370x150,11.1,2.034,9.066,cactus,0,0,0,0
930624916,0532,"Картридж TK-65 для принтеров Kyocera FS-3820N, FS-3830N черный",200x370x150,11.1,,,,0,0,0,0
864221133,0535,"Картридж TK-310 для принтеров Kyocera FS-2000D, FS 3900DN, FS4000DN че",200x370x150,11.1,10.929,0.171,cactus;rapid;sakura,0,0,0,0
930641594,0536,"Картридж TK-320 для принтеров Kyocera FS-3900DN, FS-4000DN черный",200x370x150,11.1,3.672,7.428,sakura,0,0,0,0
930613112,0519,"Картридж 42127405 для принтеров OKI и C3100, C3200, C5100, C5150N, C52",200x370x150,11.1,,,,0,0,0,0
1158623274,0521,"Картридж 42918916 для принтеров OKI и C9600, C9800 черный",200x370x150,11.1,2.034,9.066,cactus,0,0,1,0
1153216617,0522,"Картридж 42918915 для принтеров OKI и C9600, C9800 голубой",200x370x150,11.1,2.034,9.066,cactus,0,0,0,0
1153216781,0509,Картридж 12S0400 для принтеров Lexmark и E220 черный,200x370x150,11.1,,,,0,0,0,0
930607882,0539,"Картридж TK-715 для принтеров Kyocera KM-3050, KM 4050, KM5050 черный",200x370x150,11.1,19.294,-8.194,rapid;sakura,0,0,0,0
1153216999,0514,"Картридж 12A7462 для принтеров Lexmark и T630, T632, X630, X632 черный",200x370x150,11.1,,,,0,0,0,0
1153217223,0518,"Картридж 42127407 для принтеров OKI и C3100, C3200, C5100, C5150N, C52",200x370x150,11.1,,,,0,0,0,0
930641909,0531,"Картридж TK-60 для принтеров Kyocera FS-1800, FS-380 черный",200x370x150,11.1,6.528,4.572,sakura,0,0,0,0
1158623424,0541,Картридж TK-520C для принтеров Kyocera и FS-C5015N голубой,200x370x150,11.1,,,,0,0,0,0
1153793204,2782,Картридж 46507518 для принтеров OKI и C612 пурпурный,200x370x150,11.1,,,,0,0,0,0
1153217098,0544,"Картридж TK-510K для принтеров Kyocera и FS-5025N, FS 5030N, FSC5020N ",200x370x150,11.1,,,,0,0,0,0
1153217004,0547,"Картридж TK-510Y для принтеров Kyocera и FS-5025N, FS 5030N, FSC5020N ",200x370x150,11.1,,,,0,0,0,0
1153217264,0511,"Картридж 12A7410 для принтеров Lexmark и T420d, T420dn черный",200x370x150,11.1,,,,0,0,0,0
930612729,0527,"Фотобарабан KX-FA84A DU для принтеров Panasonic KX-FL511, KX FL512, KX",200x370x150,11.1,10.929,0.171,rapid,0,0,0,0
1153217239,0505,"Картридж 13T0301 для принтеров Lexmark Optra E310, OptraE312 черный",200x370x150,11.1,,,,0,0,0,0
1153217370,0546,"Картридж TK-510M для принтеров Kyocera и FS-5025N, FS 5030N, FSC5020N ",200x370x150,11.1,,,,0,0,0,0
1153217225,0513,"Картридж 12A7360 для принтеров Lexmark и T630, T632 черный",200x370x150,11.1,,,,0,0,0,0
1153228245,0526,"Фотобарабан KX-FA78A DU для принтеров Panasonic KX-FL501, KX FL502, KX",200x370x150,11.1,,,,0,0,0,0
930617625,0530,Картридж TK-55 для принтеров Kyocera FS-1920 черный,200x370x150,11.1,5.982,5.118,rapid;sakura,0,0,0,0
930612486,0537,Картридж TK-440 для принтеров Kyocera FS-6950DN черный,200x370x150,11.1,7.428,3.672,rapid,0,0,0,0
1153217368,0542,Картридж TK-520M для принтеров Kyocera и FS-C5015N пурпурный,200x370x150,11.1,,,,0,0,0,0
1158623329,0543,Картридж TK-520Y для принтеров Kyocera и FS-C5015N желтый,200x370x150,11.1,,,,0,0,0,0
1153217526,0545,"Картридж TK-510C для принтеров Kyocera и FS-5025N, FS 5030N, FSC5020N ",200x370x150,11.1,,,,0,0,0,0
1153217682,0512,Картридж 12A8420 для принтеров Lexmark и T340d черный,200x370x150,11.1,,,,0,0,0,0
930613439,0525,"Картридж KX-FA76A для принтеров Panasonic KX-FL501, KX FL502, KXFL503R",200x370x150,11.1,1.427,9.673,sakura,0,0,0,0
1153217437,0572,"Картридж TN-130C для принтеров Brother и DCP-9040CN, DCP 9045CN, HL-40",200x370x150,11.1,,,,0,0,0,0
1153217442,0569,"Картридж TN-8000 для принтеров Brother и FAX-2850, FAX 8070P, MFC-4800",200x370x150,11.1,1.37,9.73,rapid,0,0,0,0
930612587,0566,"Фотобарабан DR-3200 DU для принтеров Brother DCP-8070, DCP 8085, HL-53",200x370x150,11.1,11.88,-0.78,cactus;rapid;sakura;изи,0,0,0,0
1158623209,0550,"Картридж TK-825M для принтеров Kyocera и KM-3232E, KM C2520, KMC2525E,",200x370x150,11.1,,,,0,0,0,0
1153217429,0549,"Картридж TK-825C для принтеров Kyocera и KM-3232E, KM C2520, KMC2525E,",200x370x150,11.1,,,,0,0,0,0
930616448,0559,Картридж TK-550Y для принтеров Kyocera и FS-C5100DN желтый,200x370x150,11.1,,,,0,0,0,0
930617224,0553,Картридж TK-540C для принтеров Kyocera FS-C5100DN голубой,200x370x150,11.1,6.784,4.316,cactus;rapid,0,0,0,0
930623424,0557,Картридж TK-550C для принтеров Kyocera и FS-C5100DN голубой,200x370x150,11.1,,,,0,0,0,0
1153217469,0573,"Картридж TN-130M для принтеров Brother и DCP-9040CN, DCP 9045CN, HL-40",200x370x150,11.1,,,,0,0,0,0
930617995,0578,"Картридж TN-135Y для принтеров Brother и DCP-9040CN, DCP 9045CN, HL-40",200x370x150,11.1,,,,0,0,0,0
1232719104,0584,"Картридж TN-325C для принтеров Brother и DCP-9055, DCP 9270, HL-4140, ",200x370x150,11.1,5.298,5.802,cactus;sakura,0,0,0,0
930614156,0556,Картридж TK-550K для принтеров Kyocera и FS-C5100DN черный,200x370x150,11.1,,,,0,0,0,0
1153217435,0577,"Картридж TN-135M для принтеров Brother и DCP-9040CN, DCP 9045CN, HL-40",200x370x150,11.1,,,,0,0,0,0
1153217538,0563,"Картридж KM-1525 для принтеров Kyocera и KM 1530, KM1570, KM-2030, KM2",200x370x150,11.1,10.929,0.171,rapid,0,0,0,0
864221150,0561,"Картридж TK-475 для принтеров Kyocera FS-6525MFP, FS-6530MFP, TASKalfa",200x370x150,11.1,19.294,-8.194,cactus;rapid;sakura;изи,0,0,0,0
1153217720,0567,"Фотобарабан DR-6000 DU для принтеров Brother HL-1240, HL 1250, HL1270,",200x370x150,11.1,5.192,5.908,cactus,0,0,0,0
930626309,0555,Картридж TK-540Y для принтеров Kyocera и FS-C5100DN желтый,200x370x150,11.1,6.784,4.316,cactus;rapid,0,0,0,0
1153219983,0568,"Картридж TN-6600 для принтеров Brother FAX-4750, FAX 5750, FAX8350P, H",200x370x150,11.1,5.663,5.437,cactus,0,0,0,0
1153217681,0570,"Фотобарабан DR-8000 DU для принтеров Brother и FAX-2850, FAX 8070P, MF",200x370x150,11.1,,,,0,0,0,0
1153217665,0562,"Картридж KM-1505 для принтеров Kyocera и KM 1510, KM1810 черный",200x370x150,11.1,,,,0,0,0,0
1153217760,0571,"Картридж TN-130BK для принтеров Brother и DCP-9040CN, DCP 9045CN, HL-4",200x370x150,11.1,,,,0,0,0,0
1153217821,0579,"Картридж TN-230BK для принтеров Brother и HL-3040CN, HL 3070CW, MFC-90",200x370x150,11.1,6.784,4.316,cactus;rapid;sakura,0,0,0,0
930612696,0585,"Картридж TN-325M для принтеров Brother и DCP-9055, DCP 9270, HL-4140, ",200x370x150,11.1,5.337,5.763,cactus;sakura,0,0,0,0
930618230,0554,Картридж TK-540M для принтеров Kyocera и FS-C5100DN пурпурный,200x370x150,11.1,6.784,4.316,cactus;rapid,0,0,0,0
1153217873,0582,"Картридж TN-230Y для принтеров Brother и HL-3040CN, HL 3070CW, MFC-901",200x370x150,11.1,6.784,4.316,cactus;rapid;sakura,0,0,0,0
930613195,0580,"Картридж TN-230C для принтеров Brother и HL-3040CN, HL 3070CW, MFC-901",200x370x150,11.1,6.784,4.316,cactus;rapid;sakura,0,0,0,0
930613995,0586,"Картридж TN-325Y для принтеров Brother и DCP-9055, DCP 9270, HL-4140, ",200x370x150,11.1,5.61,5.49,cactus;sakura,0,0,0,0
930608030,0574,"Картридж TN-130Y для принтеров Brother и DCP-9040CN, DCP 9045CN, HL-40",200x370x150,11.1,,,,0,0,0,0
930616488,0581,"Картридж TN-230M для принтеров Brother и HL-3040CN, HL 3070CW, MFC-901",325x99x122,3.925,6.784,-2.859,cactus;rapid;sakura,0,0,0,0
930608131,0576,"Картридж TN-135C для принтеров Brother и DCP-9040CN, DCP 9045CN, HL-40",200x370x150,11.1,,,,0,0,0,0
