# oz_acc1: реклама 2026-07-27..2026-08-17 (22 дн), поиск 4 нед с 2026-07-13, продажи вся история, маржа: margin_safe = margin_own_live - 10.6 п.п.; построено 2026-08-18 — в рекламе, но показов нет
sku,offer_id,name,in_ads,bid,n_camp,camp_titles,ad_views,ad_clicks,ctr,cpc,ad_spend,spend_30d,ad_orders,ad_rev,ad_drr,ad_cr,ad_days_shown,clicks14,spend14,ad_orders14,ad_rev14,s_demand,s_views,s_orders,s_gmv,pos_avg,pos_best,s_views_all,s_orders_all,s_demand_all,s_weeks,qty30,rev30,qty90,rev90,qty_all,rev_all,n_post,canc,cancel_share,last_sale,days_since_sale,free_fbo,our_price,buyer_price,margin_own_live,margin_safe,net_live,cr_bucket,ceiling_live,ceiling_safe,headroom,segment,tier,note
930614726,0893,"Картридж CF325X для принтеров HP и LaserJet M806DN M806DN, M830z, LJ-M806X, LJM806X+ черный",True,19.33,2,от 10000 до 500 тыс / Эксперимент1,89,0,0.0,,0.0,0,0.0,0.0,,,20,0,0.0,0.0,0.0,52,31,0,0,42.0000000000000000,24,80,0,1381,7,1,14362.0000,3,40948.0000,3,40948.0000,2,0,0.0,2026-08-11,7,0,15197.0,,25.42,14.8,3862.99,0.0565,175.4,84.2,64.9,no_impressions,S1,показов рекламы 89 за окно при ставке 19 ₽
2129688773,6116,"Картриджи 44844613-44844616 для принтеров OKI C 822, C-822DN, C822N",True,12.0,1,от 10000 до 500 тыс,24,0,0.0,,0.0,0,0.0,0.0,,,14,0,0.0,0.0,0.0,36,34,0,0,55.7500000000000000,22,61,0,1452,7,2,40734.0000,2,40734.0000,2,40734.0000,2,0,0.0,2026-07-31,18,0,21960.0,,22.89,12.3,5026.77,0.0565,222.1,90.6,78.6,no_impressions,S1,показов рекламы 24 за окно при ставке 12 ₽
930621856,1198,Картриджи CF300A-CF303A для принтеров HP Color LJ Flow M880z,True,19.33,1,от 10000 до 500 тыс,27,1,3.7,12.3,12.26,17,0.0,0.0,,0.0,12,0,0.0,0.0,0.0,46,41,0,0,47.5000000000000000,24,76,0,2917,7,1,39379.0000,1,39379.0000,1,39379.0000,1,0,0.0,2026-08-05,13,0,,,,,,0.0676,,,,ad_eater,E2,"1 кликов, 0 рекламных заказов; но сам продаёт 39 379 ₽/90 дн; показов рекламы 27 за окно при ставке 19 ₽"
1085507562,4734,Картриджи TN-227 для принтеров Konica Minolta Bizhub C257i,True,19.33,1,от 10000 до 500 тыс,14,0,0.0,,0.0,0,0.0,0.0,,,4,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,0,0,0,3,39344.0000,3,39344.0000,3,0,0.0,2026-06-03,76,0,24880.0,,23.92,13.3,5951.17,0.0565,266.1,116.7,97.4,no_impressions,S1,показов рекламы 14 за окно при ставке 19 ₽
863387502,2181,"Картриджи 040H для принтеров Canon i-SENSYS LBP-710CX, LBP712CX",True,12.89,1,Эксперимент1,62,0,0.0,,0.0,0,0.0,0.0,,,18,0,0.0,0.0,0.0,313,91,0,0,57.0000000000000000,42,263,0,1031,7,0,0,2,37657.0000,2,37657.0000,3,1,33.3,2026-05-21,89,1,,,,,,0.0676,,,,no_impressions,S1,показов рекламы 62 за окно при ставке 13 ₽
653317629,3671,Картридж 106R03767 для принтеров Xerox VersaLink C7000 пурпурный,True,13.0,1,от 2000 до 5000,75,2,2.67,18.7,37.34,51,0.0,0.0,,0.0,16,2,37.34,0.0,0.0,6323,98,0,0,80.5000000000000000,35,242,0,12095,7,3,13842.0000,9,37432.0000,9,37432.0000,8,0,0.0,2026-08-11,7,0,,,,,,0.0676,,,,ad_eater,E2,"2 кликов, 0 рекламных заказов; но сам продаёт 37 432 ₽/90 дн; показов рекламы 75 за окно при ставке 13 ₽"
930639253,2352,"Картриджи 106R03532-106R03535 для принтеров Xerox VersaLink C400, VersaLink C405",True,22.54,1,от 5000 до 10000,92,3,3.26,11.5,34.62,47,0.0,0.0,,0.0,19,1,18.38,0.0,0.0,9157,120,0,0,33.5000000000000000,23,250,0,17067,7,0,0,4,37040.0000,4,37040.0000,3,0,0.0,2026-06-18,61,0,11063.0,,23.46,12.9,2595.33,0.0565,115.5,49.4,26.9,ad_eater,E2,"3 кликов, 0 рекламных заказов; но сам продаёт 37 040 ₽/90 дн; показов рекламы 92 за окно при ставке 23 ₽"
1852066350,5806,"Картридж TN-3600XXL для принтеров Brother HL-L5210, 5710 черный",True,14.0,1,от 2000 до 5000,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,8,36802.0000,8,36802.0000,3,0,0.0,2026-07-02,47,0,6627.0,,,,,0.0394,,,,no_impressions,S0,показов рекламы 0 за окно при ставке 14 ₽
2926045785,6709,"Фотобарабан + картридж 101R00435 DU+106R01305 для принтеров Xerox WorkCentre 5225, WC 5230 черный",True,21.96,1,Вне РК — спрос без рекламы (08.08),13,0,0.0,,0.0,0,0.0,0.0,,,7,0,0.0,0.0,0.0,3423,28,0,0,92.5000000000000000,23,53,0,3452,7,1,18969.0000,2,34475.0000,2,34475.0000,3,1,33.3,2026-08-04,14,0,19364.0,,22.69,12.1,4393.42,0.0565,193.7,77.7,55.7,no_impressions,S1,показов рекламы 13 за окно при ставке 22 ₽
873314216,3673,Картриджи 106R03765-106R03768 для принтеров Xerox VersaLink C7000,True,19.33,2,от 10000 до 500 тыс / Эксперимент1,86,1,1.16,15.4,15.37,21,0.0,0.0,,0.0,19,1,15.37,0.0,0.0,86,50,0,0,69.3333333333333333,37,134,0,2858,6,0,0,3,34400.0000,4,47239.0000,3,0,0.0,2026-05-25,85,0,,,,,,0.0676,,,,ad_eater,E2,"1 кликов, 0 рекламных заказов; но сам продаёт 34 400 ₽/90 дн; показов рекламы 86 за окно при ставке 19 ₽"
653317967,3672,Картридж 106R03766 для принтеров Xerox VersaLink C7000 желтый,True,10.0,1,Эксперимент1,83,0,0.0,,0.0,0,0.0,0.0,,,22,0,0.0,0.0,0.0,64,49,0,0,78.0000000000000000,52,130,0,728,7,1,4514.0000,8,34388.0000,9,38046.0000,7,0,0.0,2026-08-17,1,0,4552.0,,24.29,13.7,1105.59,0.0407,35.7,16.1,6.1,no_impressions,S1,показов рекламы 83 за окно при ставке 10 ₽
4560667390,6517,"Картридж 006R04387 для принтеров Xerox C230, C235 черный",True,21.96,1,Вне РК — спрос без рекламы (08.08),0,0,,,0,0,0,0,,,0,0,0,0,0,2088,45,0,19287,53.0000000000000000,30,58,0,2101,6,1,16404.0000,2,32808.0000,2,32808.0000,2,0,0.0,2026-07-22,27,0,16118.0,,22.76,12.2,3667.88,0.0565,161.8,65.6,43.6,no_impressions,S0,показов рекламы 0 за окно при ставке 22 ₽
873313671,3430,"Картриджи TN-213 для принтеров Brother DCP-L3550CDW, HL-L3230CDW, MFC-L3770CDW",True,19.33,1,от 5000 до 10000,47,0,0.0,,0.0,0,0.0,0.0,,,18,0,0.0,0.0,0.0,3349,64,0,0,50.6666666666666667,41,263,0,6642,6,0,0,4,32149.8800,4,32149.8800,1,0,0.0,2026-06-18,61,0,,,,,,0.0676,,,,no_impressions,S1,показов рекламы 47 за окно при ставке 19 ₽
874375639,4283,"Картриджи W2210A-W2213A для принтеров HP LJ Pro Color M255 dw, LJ Pro Color M282",True,13.0,1,от 10000 до 500 тыс,38,0,0.0,,0.0,0,0.0,0.0,,,19,0,0.0,0.0,0.0,3595,53,0,0,102.0000000000000000,59,184,0,8113,7,1,10689.0000,3,32139.0000,5,51049.0000,4,0,0.0,2026-07-25,24,0,8764.0,,27.3,16.7,2392.71,0.0394,77.0,40.4,27.4,no_impressions,S1,показов рекламы 38 за окно при ставке 13 ₽
1153791300,2960,"Фотобарабан C-EXV33 DU для принтеров Canon ImageRunner 2520, iR-2525, iR 2530, iR2535, iR2545 черный",True,19.33,1,от 10000 до 500 тыс,98,0,0.0,,0.0,0,0.0,0.0,,,22,0,0.0,0.0,0.0,2944,85,0,0,62.2500000000000000,35,256,0,4180,7,0,0,3,31613.0000,6,61429.0000,8,2,25.0,2026-06-10,69,0,,,,,,0.0676,,,,no_impressions,S1,показов рекламы 98 за окно при ставке 19 ₽
2752827910,6541,"Картриджи CF330X-CF333A для принтеров HP Color LJ M651, LJ-M651dn, LJM651n, LJ M651xh",True,12.0,1,от 10000 до 500 тыс,90,2,2.22,12.6,25.22,34,0.0,0.0,,0.0,18,1,18.38,0.0,0.0,6123,110,0,0,57.3333333333333333,41,110,0,6123,3,0,0,1,31279.0000,1,31279.0000,1,0,0.0,2026-07-03,46,0,42654.0,,20.14,9.5,8590.26,0.0565,365.1,108.5,96.5,ad_eater,E2,"2 кликов, 0 рекламных заказов; но сам продаёт 31 279 ₽/90 дн; показов рекламы 90 за окно при ставке 12 ₽"
984584508,4730,Картридж TN-227K для принтеров Konica Minolta Bizhub C257i черный,True,21.96,1,Вне РК — спрос без рекламы (08.08),12,0,0.0,,0.0,0,0.0,0.0,,,3,0,0.0,0.0,0.0,0,0,0,0,,,0,0,0,0,0,0,7,30456.0000,8,34926.0000,5,0,0.0,2026-06-18,61,0,9550.0,,26.89,16.3,2568.37,0.0394,82.4,42.5,20.5,no_impressions,S1,показов рекламы 12 за окно при ставке 22 ₽
653317971,3670,Картридж 106R03768 для принтеров Xerox VersaLink C7000 голубой,True,18.0,1,от 2000 до 5000,70,0,0.0,,0.0,0,0.0,0.0,,,18,0,0.0,0.0,0.0,3639,105,0,0,57.0000000000000000,33,223,0,16946,7,0,0,8,29917.0000,9,33075.0000,7,0,0.0,2026-07-07,42,0,,,,,,0.0676,,,,no_impressions,S1,показов рекламы 70 за окно при ставке 18 ₽
1261461495,4692,"Картриджи №963 для принтеров HP OfficeJet Pro 9010, OfficeJet Pro 9013",True,8.0,1,Эксперимент1,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,2,29162.0000,2,29162.0000,2,0,0.0,2026-07-15,34,0,14581.0,,,,,0.0565,,,,no_impressions,S0,показов рекламы 0 за окно при ставке 8 ₽
930617023,2764,"Картриджи TK-8335 для принтеров Kyocera TASKalfa 3252ci, TASKalfa 3253",True,19.33,1,от 10000 до 500 тыс,52,1,1.92,17.7,17.68,24,0.0,0.0,,0.0,15,1,17.68,0.0,0.0,67,58,0,0,64.2500000000000000,21,119,0,137,7,0,0,2,27486.0000,2,27486.0000,1,0,0.0,2026-06-03,76,0,,,,,,0.0676,,,,ad_eater,E2,"1 кликов, 0 рекламных заказов; но сам продаёт 27 486 ₽/90 дн; показов рекламы 52 за окно при ставке 19 ₽"
1897483849,5845,"Картридж 006R01819 для принтеров Xerox VersaLink B7125, VersaLinkB7130 черный",True,12.0,1,от 2000 до 5000,71,3,4.23,1.0,3.0,4,0.0,0.0,,0.0,15,0,0.0,0.0,0.0,110,99,0,0,29.7500000000000000,23,231,0,839,7,0,0,6,26681.0000,6,26681.0000,2,0,0.0,2026-07-07,42,0,7815.0,,27.47,16.9,2147.1,0.0394,69.2,36.6,24.6,ad_eater,E2,"3 кликов, 0 рекламных заказов; но сам продаёт 26 681 ₽/90 дн; показов рекламы 71 за окно при ставке 12 ₽"
1129396118,4645,Картриджи TNP-51 для принтеров Konica Minolta Bizhub C3110,True,19.33,1,от 10000 до 500 тыс,59,2,3.39,1.0,2.0,3,1.0,25600.0,0.0,50.0,8,0,0.0,0.0,0.0,42,37,0,0,46.6666666666666667,40,127,0,146,6,1,25600.0000,1,25600.0000,1,25600.0000,1,0,0.0,2026-08-03,15,0,,,,,,0.0676,,,,no_impressions,S1,показов рекламы 59 за окно при ставке 19 ₽
2512878869,6285,"Картриджи TK-8505 для принтеров Kyocera TASKalfa 4550ci, TASKalfa4551ci",True,12.0,2,от 10000 до 500 тыс / Эксперимент1,78,0,0.0,,0.0,0,0.0,0.0,,,19,0,0.0,0.0,0.0,326,34,0,0,83.5000000000000000,24,70,0,365,7,0,0,1,24863.0000,1,24863.0000,1,0,0.0,2026-07-17,32,0,24545.0,,22.37,11.8,5491.29,0.0565,241.0,94.4,82.4,no_impressions,S1,показов рекламы 78 за окно при ставке 12 ₽
873319526,4053,"Картридж PFI-320Bk для принтеров Canon и iPF TM-200, iPF TM 205 черный",True,20.93,1,от 10000 до 500 тыс,95,0,0.0,,0.0,0,0.0,0.0,,,21,0,0.0,0.0,0.0,127,114,0,0,83.7500000000000000,54,243,0,3064,7,0,0,2,24450.0000,2,24450.0000,2,0,0.0,2026-06-30,49,0,13778.0,,25.68,15.1,3538.45,0.0565,161.1,78.7,57.8,no_impressions,S1,показов рекламы 95 за окно при ставке 21 ₽
1769947633,4671,Картриджи CTL-1100HK - CTL-1100HY,True,8.0,1,Эксперимент1,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,2,22936.0000,2,22936.0000,2,0,0.0,2026-06-02,77,0,13782.0,,,,,0.0565,,,,no_impressions,S0,показов рекламы 0 за окно при ставке 8 ₽
1691955831,55442,"Картридж для Brother MFC-L9570CDW (DR-421CL), DCP-L8410CDW, HL-L8260CDW, HL L8360CDW, HLL9310, MFC-L8690CDW",True,21.96,1,Вне РК — спрос без рекламы (08.08),97,3,3.09,13.1,39.21,53,0.0,0.0,,0.0,9,3,39.21,0.0,0.0,551,69,0,0,38.0000000000000000,20,69,0,551,4,1,22884.0000,1,22884.0000,1,22884.0000,1,0,0.0,2026-07-30,19,0,22966.0,,23.23,12.6,5334.96,0.0565,236.7,98.7,76.7,ad_eater,E2,"3 кликов, 0 рекламных заказов; но сам продаёт 22 884 ₽/90 дн; показов рекламы 97 за окно при ставке 22 ₽"
930634320,3152,"Картриджи TN-241 для принтеров Brother DCP-9020cdw, HL-3140cw, HL 3150, HL3170CDW, MFC-9140, MFC-9330",True,25.77,1,от 5000 до 10000,88,0,0.0,,0.0,0,0.0,0.0,,,21,0,0.0,0.0,0.0,17090,123,0,0,76.5000000000000000,58,435,0,40545,7,0,0,4,22821.0000,6,33865.0000,6,0,0.0,2026-07-05,44,0,,,,,,0.0676,,,,no_impressions,S1,показов рекламы 88 за окно при ставке 26 ₽
873319780,3890,"Картриджи LC-3237 для принтеров Brother HL-J6000DW, MFC-J5945DW, MFC J6945",True,20.93,2,от 5000 до 10000 / Эксперимент1,33,2,6.06,17.0,34.03,46,0.0,0.0,,0.0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,3,22315.0000,3,22315.0000,3,1,33.3,2026-06-02,77,0,8541.0,,26.56,16.0,2268.1,0.0394,72.6,37.0,16.1,ad_eater,E2,"2 кликов, 0 рекламных заказов; но сам продаёт 22 315 ₽/90 дн; показов рекламы 33 за окно при ставке 21 ₽"
3006517349,5375,"Картридж 069H для принтеров Canon i-SENSYS LBP673Cdw, MF752Cdw, MF754Cdw голубой",True,21.96,1,Вне РК — спрос без рекламы (08.08),44,0,0.0,,0.0,0,0.0,0.0,,,9,0,0.0,0.0,0.0,1358,87,0,0,93.5000000000000000,49,154,0,1445,7,3,13868.0000,5,22109.0000,5,22109.0000,5,0,0.0,2026-08-14,4,0,4952.0,,29.41,18.8,1456.63,0.0407,49.2,27.8,5.8,bid_up,B,сам продаёт 22 109 ₽/90 дн; показов рекламы 44 за окно при ставке 22 ₽
874374035,4264,"Картридж 006R01701 для принтеров Xerox AltaLink C8045, C8030, C8035, C8055",True,21.96,1,Вне РК — спрос без рекламы (08.08),53,2,3.77,27.6,55.10,75,0.0,0.0,,0.0,8,2,55.10,0.0,0.0,5943,47,0,0,29.0000000000000000,18,134,0,9848,7,0,0,4,21969.0000,6,33797.0000,6,1,16.7,2026-06-10,69,0,,,,,,0.0676,,,,ad_eater,E2,"2 кликов, 0 рекламных заказов; но сам продаёт 21 969 ₽/90 дн; показов рекламы 53 за окно при ставке 22 ₽"
5322444622,3909X6,"Комплект картриджей W2030A (6 шт.) на 14400 страниц для принтеров HP Color LaserJet M454dn, LJ Pro M454dw, M480f, M479dw, LJ Pro M479 fdn",True,21.96,1,Бандлы x2/x6 — старт (08.08),26,0,0.0,,0.0,0,0.0,0.0,,,7,0,0.0,0.0,0.0,67,21,0,0,80.0000000000000000,80,21,0,67,1,1,21838.0000,1,21838.0000,1,21838.0000,1,0,0.0,2026-08-10,8,0,21508.0,,45.75,35.1,9840.27,0.0565,495.5,366.0,344.0,bid_up,B,сам продаёт 21 838 ₽/90 дн; показов рекламы 26 за окно при ставке 22 ₽
3650116441,6933,"Фотобарабан 46857506 для принтеров OKI Data C824, Data C834 пурпурный",True,13.0,1,от 10000 до 500 тыс,18,1,5.56,26.9,26.86,37,0.0,0.0,,0.0,2,1,26.86,0.0,0.0,0,0,0,0,,,0,0,0,0,0,0,1,21656.0000,1,21656.0000,1,0,0.0,2026-05-26,84,0,22143.0,,,,,0.0565,,,,ad_eater,E2,"1 кликов, 0 рекламных заказов; но сам продаёт 21 656 ₽/90 дн; показов рекламы 18 за окно при ставке 13 ₽"
1153416743,1451,Картридж PFI-703Bk для принтеров Canon и iPF iPF810 черный,True,20.93,2,от 10000 до 500 тыс / Пустые РК,73,0,0.0,,0.0,0,0.0,0.0,,,15,0,0.0,0.0,0.0,678,107,0,12477,41.7500000000000000,31,153,0,762,7,1,21490.0000,1,21490.0000,1,21490.0000,1,0,0.0,2026-07-19,30,0,21408.0,,23.1,12.5,4945.53,0.0565,219.1,90.8,69.9,no_impressions,S1,показов рекламы 73 за окно при ставке 21 ₽
2921448193,6664,"Фотобарабан + картридж CF257A+CF256X для принтеров HP LaserJet M433, LJ-M436, LJM436n, LJ M436nda черный",True,12.0,1,от 10000 до 500 тыс,16,0,0.0,,0.0,0,0.0,0.0,,,3,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,21464.0000,2,40060.0000,2,0,0.0,2026-07-06,43,0,32042.0,,21.88,11.3,7010.94,0.0565,305.8,114.1,102.1,no_impressions,S1,показов рекламы 16 за окно при ставке 12 ₽
2926854950,6716,"Фотобарабан + картридж DR-312K+TN-323 для принтеров Konica Minolta Bizhub 227, Bizhub 287 черный",True,20.93,1,от 10000 до 500 тыс,47,0,0.0,,0.0,0,0.0,0.0,,,18,0,0.0,0.0,0.0,83,56,0,0,64.6666666666666667,50,158,0,216,6,0,0,1,21392.0000,1,21392.0000,1,0,0.0,2026-05-20,90,0,20448.0,,23.19,12.6,4742.63,0.0565,210.3,87.9,67.0,no_impressions,S1,показов рекламы 47 за окно при ставке 21 ₽
873320021,3780,"Фотобарабаны DR-320CL DU для принтеров Brother DCP-9055, DCP 9270, HL-4140, HL4150, HL-4570 cdw, MFC-9460, MFC9465 CDN",True,12.0,1,от 10000 до 500 тыс,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,20631.0000,1,20631.0000,1,0,0.0,2026-06-29,50,0,,,,,,0.0676,,,,no_impressions,S0,показов рекламы 0 за окно при ставке 12 ₽
873319893,3914,Картридж 106R04054 для принтеров Xerox Versalink C8000 голубой,True,8.0,1,Эксперимент1,88,1,1.14,12.5,12.47,17,0.0,0.0,,0.0,21,1,12.47,0.0,0.0,1428,172,0,0,33.7500000000000000,19,328,0,1632,7,0,0,1,20617.0000,1,20617.0000,1,0,0.0,2026-07-07,42,0,,,,,,0.0676,,,,ad_eater,E2,"1 кликов, 0 рекламных заказов; но сам продаёт 20 617 ₽/90 дн; показов рекламы 88 за окно при ставке 8 ₽"
874373539,4536,"Картридж №981 для принтеров HP PageWide Color 556, PW Color MFP 586 dn черный",True,13.0,1,от 5000 до 10000,45,0,0.0,,0.0,0,0.0,0.0,,,17,0,0.0,0.0,0.0,4815,57,0,0,99.7500000000000000,42,111,0,16043,7,0,0,2,20293.0000,2,20293.0000,2,0,0.0,2026-07-13,36,0,,,,,,0.0676,,,,no_impressions,S1,показов рекламы 45 за окно при ставке 13 ₽
873313014,3538,"Картриджи TN-910 для принтеров Brother HL-L9310, MFC-L9570",True,12.89,1,Эксперимент1,59,0,0.0,,0.0,0,0.0,0.0,,,17,0,0.0,0.0,0.0,8630,36,0,6273,120.2500000000000000,84,75,0,8693,7,1,9768.0000,2,19783.0000,2,19783.0000,2,0,0.0,2026-08-05,13,0,9737.0,,22.81,12.2,2221.12,0.0394,68.3,27.6,14.7,no_impressions,S1,показов рекламы 59 за окно при ставке 13 ₽
2129710726,6082,"Картридж CTL-2200HBK для принтеров CM2200FDW, CP2200DW черный",True,12.0,1,Пустые РК,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,19620.0000,1,19620.0000,1,0,0.0,2026-07-07,42,0,20077.0,,22.76,12.2,4570.1,0.0565,201.6,81.7,69.7,no_impressions,S0,показов рекламы 0 за окно при ставке 12 ₽
2704386883,6467,"Картриджи C-EXV34 для принтеров Canon iR Advance C2000, iR Advance C2020",True,19.33,1,от 10000 до 500 тыс,85,2,2.35,12.6,25.23,34,0.0,0.0,,0.0,18,0,0.0,0.0,0.0,634,104,0,0,79.7500000000000000,47,169,0,709,7,0,0,1,19491.0000,1,19491.0000,1,0,0.0,2026-07-01,48,0,21592.0,,23.52,12.9,5078.12,0.0565,226.1,96.4,77.1,ad_eater,E2,"2 кликов, 0 рекламных заказов; но сам продаёт 19 491 ₽/90 дн; показов рекламы 85 за окно при ставке 19 ₽"
904484164,4220,"Картриджи 842255-842258 для принтеров Ricoh IM-C3000, IM-C3500",True,19.33,1,от 10000 до 500 тыс,90,1,1.11,38.7,38.67,53,0.0,0.0,,0.0,17,1,38.67,0.0,0.0,3031,66,0,0,42.6666666666666667,30,144,0,6034,6,0,0,1,19188.0000,1,19188.0000,1,0,0.0,2026-06-30,49,0,,,,,,0.0676,,,,ad_eater,E2,"1 кликов, 0 рекламных заказов; но сам продаёт 19 188 ₽/90 дн; показов рекламы 90 за окно при ставке 19 ₽"
